like_count,quote_count,reply_count,retweet_count,text,topic,sentiment
7,0,2,2,"Achieving 100% vaccination in a difficult terrain like Himachal Pradesh is unimaginable! Thanks are due to our visionary PM Sri @narendramodi ji and CM, HP Sri @jairamthakurbjp ji ,above all congrats to health workers, people of HP for this achievement!
#HimachalFullyVaccinated https://t.co/hAtYazcbjD",vaccination,positive
2,0,2,1,"""Natural immunity"" against COVID is not reliable. Who wants to take the chance, when you can protect yourself (&amp; others) with a vaccine? https://t.co/qsBDYKSyas",vaccination,positive
0,0,0,0,"Yes Sir, Vaxxed Double boosted and still sick. Shedding covid because the vaxx and booster Trick your cells into MAKING the protein therefore giving you the ""breakout infection"" risking infecting others. Especially when you don't stay home if sick. fences

https://t.co/mgR54B9aKy",conspiracy theories,negative
3,0,0,0,"Only less than one percent of the 222,000 strong PNP remains unvaccinated against COVID-19, the national police said. | @JEMendozaINQ  https://t.co/lDRyNQ4xVd",vaccination,neutral
0,0,0,0,"https://t.co/eKgdhsqYV0 Dr. Sherif R. Zaki, Acclaimed Disease Detective, Dies at 65: He helped identify numerous viruses, including Covid-19, as well as the bioterrorism attack that spread anthrax in 2001. https://t.co/F7UowRrlYx",COVID,neutral
1,0,0,3,"It is imperative to understand the reasons of vaccine hesitancy, and to find effective strategies to dismantle the rhetoric of anti-vaccination supporters. For this reason, we analyzed the behavior of anti-vaccination supporters on the platform Twitter. https://t.co/OQQ5dIHBu5",vaccination,neutral
5,0,1,3,"Covid-19 (Dec 5): 4,298 cases https://t.co/F4gQ0xHFeP",pandemic,neutral
5,0,0,5,"Govt must give covid compensatory attempt to UPSC SSC BANKING RRB RBI IBPS &amp; OTHER CENTRAL Govt exam
MODIJI PROVIDE RELIEF 

#UPSCExtraAttempt 
#ExtraAttemptForAll 

@PMOIndia  @narendramodi @AmitShah @DrJitendraSingh @DoPTGoI @aajtak @ZeeNews @ABPNews @NavbharatTimes @BBCHindi https://t.co/rKarBZzQeq",pandemic,neutral
2,0,0,0,"#National | Omicron scare: Delhi detects first case of new covid variant

@SatyendarJain @mygovindia @WHO 

#OmicronVariant #Omicronindia 

https://t.co/jLQGKpj2DW",COVID,negative
3,0,0,0,Cancelled for whom? My days gonna go whichever way I plan. Covid has had enough of my time. https://t.co/PqUnEVVbNR,restrictions,positive
0,0,0,0,"DePaul returns to temporary online schedule amid emerging Omicron variant, potential COVID-19 surge https://t.co/BdSb04nFpB",COVID,neutral
0,0,0,0,"DePaul returns to temporary online schedule amid emerging Omicron variant, potential COVID-19 surge https://t.co/OIzBz8xWLO",COVID,neutral
2,0,1,0,COVID: First signs that vaccine protects against Omicron – health minister https://t.co/9mn0Lltr8Y,vaccination,positive
0,0,0,0,The Co*vi*d-1*9  P*an*de*mic Does Not Exist -  https://t.co/pvsudGHgGb https://t.co/WY5ROvO2R5,conspiracy theories,neutral
0,0,0,0,And Germwarfare WHERE DID COVID COME FROM!! https://t.co/bmB7diva5p,conspiracy theories,neutral
0,0,0,0,"COVID affects kids academically, socially, &amp; emotionally. In “Back to School After Covid”, a school administrator and psychotherapist share how to ease transitions &amp; stress while giving kids skills needed for success.
➡️ https://t.co/gZpbLot9VN
#readers #parents
@Howard_VanEs https://t.co/TmdwirLXaV",pandemic,negative
3,0,0,3,Scientists Claim ‘Smoking Gun’ Link Between Covid Vaccine and Lethal Blood Clots https://t.co/PQ9QrmQcW2,Conspiracy theories,negative
17,0,1,6,"🥼 Sasha Cuttler is a registered nurse in San Francisco who has worked with HIV/AIDS and COVID-19 patients.

⭕️ Almost 2 years since the first coronavirus cases were detected, we asked what the similarities and differences were in the treatment response . https://t.co/lpKB6n7427 https://t.co/SE2NPL9oAV",pandemic,neutral
1,0,0,0,Here’s everything Trump did after testing positive for Covid - MSNBC https://t.co/LFG6crLgCY,COVID,neutral
4,0,0,0,Ayo who’s got covid I need a vacation from work,COVID,neutral
1,0,1,1,"Great to see an MP highlighting the scandal of private Covid tests for international travel.  There are so many unscrupulous people making fortunes - and being promoted on a government website.

I have written detailed threads on this in the past, but nothing has ever changed. https://t.co/8HzxxvneaT",testing,negative
0,0,0,0,"Has covid got you feeling miserable? 
This bot aims to brighten your mood! 
Follow for tips, recipes, deals and activities to keep happy and healthy, inside and out! https://t.co/Ib7lYkHFGZ",covid,positive
1,0,0,0,"""Omicron variant of COVID-19: Delhi detects first cases, total number reaches five""  https://t.co/XzKB5pbSgh",COVID,neutral
1,0,0,0,Sorry. Im busy fighting covid mandates. No time for perpetual nonsense. https://t.co/HL1ltAg9S7,restrictions,negative
2,0,0,2,Ron Johnson brutally flattened by Anthony Fauci for claiming he 'overhyped' the Covid-19 crisis https://t.co/lW9JW4lrfL,pandemic,negative
3,1,1,1,BREAKING NEW: Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/8CqcQe7oG7,Pandemic,negative
0,0,0,0,White House: 95 Percent of Federal Workers Compliant With Biden Vaccine Rules https://t.co/3g0IUKUA7X,restrictions,Positive
34,0,9,5,"New Post: Norwegian Cruise Line Details Breakaway Covid Cases, Response https://t.co/NtTiD43CT5 #cruise",Pandemic,neutral
1,0,1,0,I know of 3 people who are anti-vaxxers and eating in restaurants. They have FAKE VACCINATION CARDS! I understand there is a way to forge it. Why are the restaurants not mandating their staff to be vaccinated?,restrictions,negative
5,0,2,2,"“You can’t think of a Latin Christmas without tamales.

You unwrap gifts, then you unwrap tamales.”

Oxnard’s tamale festival persists, with Covid precautions.

⁦@GustavoArellano⁩
 https://t.co/f6bU5qIJVU",restrictions,neutral
0,0,0,0,COVID-19 Outbreak Reported on US Cruise Ship Despite Fully Vaccinated Passengers https://t.co/ZLtUZfrBFk,Pandemic,negative
0,0,0,0,Do Pfizer and Moderna use different needles? This mf hurt.,vaccination,negative
0,0,0,0,"RT @rpoconnor: 1/ 42 fully-vaccinated persons test positive following a birthday party at a Kingsville restaurant which enforced the vaccine passport.
https://t.co/8SmjviPDbf",restrictions,Negative
120,0,4,47,"COVID-19: India administers over 1 crore vaccine doses in one day
https://t.co/igc76KdtRz

via NaMo App https://t.co/OFgtORLA4V",vaccination,neutral
0,0,0,0,"COVID-19 Near Me updated with latest info from @minhealthnz (5 Dec 7:50pm):

⚠️ Updated locations
🔵 New World Gate Pa

🔗 Official: https://t.co/G5zJsdJKjt
🔗 Track changes at https://t.co/X54YShJ3fR",COVID,neutral
0,0,0,0,"💉 About fifteen million (73%) Sri Lankans have gotten at least one vaccine dose so far!

– Total Vaccinations: 29,692,051
– Fully Vaccinated : 13,756,417
– Daily Vaccinations : 6,817

    ~ 🇱🇰  STATUS ID 837 ~
[#COVID19SL #COVID19LK] https://t.co/c11Ql20wqS",vaccination,Positive
0,0,0,0,"Facebook Bans Covid ""Wrong Think""
https://t.co/KwKwww5PqX https://t.co/hILDlZ9LFr",COVID,neutral
0,0,0,0,British Government Places COVID Booster Orders for 2022 and 2023 https://t.co/kZCzi5TDIt via @BreitbartNews,vaccination,neutral
0,0,0,0,"#Russian sues #WHO over use of #Omicron

https://t.co/8cpozDpJ5B

#CovidVaccine #COVIDisAirborne #OmicronVariant https://t.co/rcHbV6cdRP",COVID,neutral
2,0,1,0,COVID-19 Vaccine Narrative Destroyed | Don’t Let AI Brain Wash You   https://t.co/upcuxTzF0Y #LBRY via @OdyseeTeam,Conspiracy theories,Negative
1,0,0,0,"Mansukh Mandaviya says, over 50 pc of India's eligible population fully vaccinated against COVID

#MansukhMandaviya #COVID19 #Coronavirus 

https://t.co/A0dc4s6Ooq",vaccination,Neutral
0,0,0,0,Canadian Province of New Brunswick Moves to Ban Unvaccinated From Grocery Stores https://t.co/QbuemNC9VI #covid #news #vaccinemandate you say follow the science well this is not science its madness,Restrictions,Negative
2,0,1,0,The last college football game before bowl season being a covid makeup game between two Pac-12 teams with losing records is better than anything the sickos could have come up with,Pandemic,Positive
2,0,2,0,"New Vaccine! 🙄

""Protein subunit vaccines. They work by injecting people with a tiny portion of the virus. In the case of the COVID-19 vaccine, that tiny portion is the so-called spike protein critical for the virus to enter cells"".

https://t.co/uZlHQsU9xx",Vaccination,Neutral
16,0,1,12,"I think this song should be used as a COVID-19 vaccine activation song. Ya qualify’a 

#VumaniVaccine https://t.co/VKXq0hG2oM",Vaccination,Neutral
0,0,0,0,"Whatever whiner.
LeBron James explains why he was angry with the way the NBA handled his positive COVID-19 test https://t.co/Yy7GkfVo9i via @Yahoo",COVID,Negative
2,4,2,2,Bruhhhh imagine if COVID was discovered in Africa.,Pandemic,Neutral
2,0,0,2,Thoughts on a Sunday without covid .. https://t.co/ey9CQx71Wd,COVID,neutral
0,0,0,0,#Covid19nl #BTC #Crypto #ETH #ShibaInu #Inflation #StockMarket #Vaccine #Moronic #Belarus #WojskoPolskie #IMFisFalling #Silver #Israel #Gaza #Iran #Iraq This man fails to define vaccinated. Compulsory every 3 months a new #Boostershot starting Februari 2022 = #Vaccinated. https://t.co/ojINr7kN5O,Vaccination,Neutral
0,0,0,0,Another Big Pharma ad used solely for control of Twitter…I feel so much better when my physician instills confidence in his prescription by saying…”Well you know this is a Janssen Global product”…really! Oh I can’t wait to take it! https://t.co/bpiuzLCx3A,Conspiracy theories,Negative
0,0,0,0,"Surge In India’s Daily Covid Deaths As Bihar, Kerala Clear B https://t.co/jIG0RNrswh",Pandemic,Neutral
1,0,0,0,"Truth is, a lot can't confirm if they once had it or not coz some of us once faced a more than usual type of flu atleast once since covid https://t.co/pJ8CJ0tVbx",COVID,Neutral
2,0,0,1,"80,394 vaccine doses administered in Sri Lanka yesterday.
- 1,377 #Sinopharm 1st dose
- 3,613 Sinopharm 2nd dose
- 1,563 Pfizer 1st dose
- 347 #Pfizer 2nd dose
- 73,454 Pfizer 3rd dose
- 40 #Moderna 2nd dose

#LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus",Vaccination,Neutral
3,0,0,1,COVID-19 landscape shifts: the good and bad news https://t.co/1wRaFTzF3T,COVID,Neutral
0,0,0,0,"Dear @GCPEAtweets I am glad to share new evidence and policy lessons on how EiE measures during COVID-19 impacted girls in Nigeria, through my research evidence paper on Gender-responsive education in emergency in Nigeria https://t.co/TGvp5KyJNi via @BrookingsInst",Pandemic,Positive
2,0,0,2,10 Covid-19 cases identified on New Orleans-bound cruise ship - All double vaccinated and asymptomatic  https://t.co/UI1h9CZU5w,Pandemic,Neutral
0,0,0,0,US plans to speed up Covid-19 vaccine overhaul https://t.co/9KKbqXH8m1,Vaccination,Neutral
0,0,1,0,The problem with being riddled with covid is that I’m now absolutely exhausted from watching the tv for 2 hours and will need another nap. Which will be my 4th of the day.,COVID,Negative
0,0,0,0,US plans to speed up Covid-19 vaccine overhaul https://t.co/8sjqsUf5hP,Vaccination,Neutral
0,0,0,0,"NDP’s Wab Kinew has put the pressure on the provincial government to start making some tough choices, with one of these being an inquiry to better research and investigate the province’s COVID-19 resources. 

https://t.co/PKXqZn3PAa https://t.co/5Z5LHRiuvQ",COVID,Neutral
0,0,0,0,"It is very clear that 24 hour fear mongering of TV news channels increased deaths from Covid. In the ongoing Pandemic &amp; for all future pandemics, as soon as a Pandemic is declared, TV news channels should be restricted to just 1 hour of telecast each day. @pnjaban",Conspiracy theories,Negative
0,0,0,0,"“As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply” –  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions #News  https://t.co/gjpUbzJ0Vp",Vaccination,Negative
0,0,0,0,"If I’ve paid over 200k in private health care so far in my life, am I still not eligible to be cared for if I get physically injured purely because I haven’t had a vaccine lmao",Vaccination,Negative
0,0,1,0,"#nwo1992 #C19plus Nu kan canadier blive udelukket fra supermarkeder.
'Malls, grocery stores, salons must enforce physical distancing or may instead require proof of vaccination from all patrons.'
https://t.co/iNAinLsgqz",Restrictions,Neutral
0,0,0,0,Children offered secret rides to vaccination sites — RT World News https://t.co/m5Ska0Ri87,Vaccination,Neutral
0,0,1,0,"Twitter spent years allowing Donald Trump to speak lie after lie after lie before they finally banned him.

They still allow people the MTG spread lies about hokey covid cures, which endanger the lives of millions.

But they've just limited my account for calling her an a-hole.",Conspiracy theories,Negative
0,0,0,0,"Montgomery Public Schools have partnered with the University of Alabama at Birmingham to administer weekly COVID-19 tests in all of its elementary schools. 
#montgomeryal #mymgm #alabamanewsnetwork https://t.co/qve8aCRiFW",Testing,Neutral
0,0,0,0,"""These drugs have been suppressed...for reasons that have nothing to do with the science and the medicine.""

https://t.co/6wPgjsfjXs",Consipracy theories,Neutral
0,0,0,0,https://t.co/XUa3Jh00SI ‘Monumental moment’ as US backs patent waiver for Covid vaccines https://t.co/pyMI7L7oTN,Vaccination,Positive
0,0,0,1,"“Thanh Hoa CDC director Luong Ngoc Truong said the province has stopped using the current vaccine batch. ""We still have other batches, also Pfizer vaccines, so we will continue vaccinating the children,"" he said.” https://t.co/XYOg2xmLXp",Vaccination,Neutral
1,0,0,0,I work in a pharmacy. I am SO happy at the lines of people who want a Covid vaccine but please don’t get all shitty when you have to wait. Jesus Christ it’s a fucking pandemic. Have some patience.,Vaccination,Neutral
